epoch,train_loss,val_loss,best_model
206,189.624012,294.91508,False
207,189.057748,294.939922,False
208,185.352943,294.944122,False
209,187.154266,294.969508,False
210,186.216983,295.049254,False
211,186.508122,295.09088,False
212,186.911001,295.02888,False
213,188.555599,295.104078,False
214,186.008465,295.147035,False
215,186.830058,295.157582,False
216,188.677836,295.084759,False
217,188.05666,295.122429,False
218,188.120761,295.165867,False
219,187.428859,295.195489,False
220,186.248159,295.231969,False
221,189.683055,295.254224,False
222,187.086602,295.232171,False
223,186.519192,295.247123,False
224,187.333033,295.246102,False
225,186.561918,295.242469,False
226,186.40986,295.228479,False
227,187.8137,295.148396,False
228,185.257934,295.16819,False
229,186.927251,295.179316,False
230,188.399937,295.158454,False
231,186.920742,295.167091,False
232,187.318642,295.206223,False
233,187.798243,295.250676,False
234,187.571809,295.308531,False
235,187.640192,295.333762,False
236,186.464613,295.3724,False
237,189.361936,295.430634,False
238,189.601865,295.492653,False
239,188.797451,295.399831,False
240,187.341822,295.403934,False
241,190.450777,295.454309,False
242,188.222354,295.454916,False
243,189.634571,295.423731,False
244,187.106406,295.391583,False
245,187.295565,295.336033,False
246,188.173725,295.196619,False
247,187.696066,295.258668,False
248,188.776144,295.190757,False
249,186.123638,295.201186,False
250,188.080331,295.157172,False
251,189.177127,295.155193,False
252,187.838096,295.102913,False
253,187.973652,295.112151,False
254,189.518177,295.156483,False
255,187.216943,295.16958,False
256,186.99289,295.15396,False
257,187.668505,295.159184,False
258,188.461212,295.201755,False
259,185.398939,295.210958,False
260,187.093343,295.207763,False
261,186.150009,295.137456,False
262,186.97607,295.108166,False
263,188.079561,295.142595,False
264,187.589021,295.199827,False
265,188.480439,295.253438,False
266,188.436197,295.290126,False
267,185.690739,295.300322,False
268,186.704355,295.238029,False
269,186.694662,295.204253,False
270,188.74543,295.168152,False
271,187.264747,295.1086,False
272,189.132786,295.105641,False
273,187.457123,295.105,False
274,187.263338,295.126165,False
275,186.128008,295.094388,False
276,187.013938,295.101127,False
277,186.066716,295.11677,False
278,186.542806,295.225459,False
279,184.88439,295.237121,False
280,188.067661,295.298167,False
281,191.254388,295.241831,False
282,185.528877,295.218367,False
283,185.924321,295.149016,False
284,187.3556,295.101595,False
285,187.365152,295.13368,False
286,188.153388,295.054496,False
287,188.783536,295.016179,False
288,188.748017,295.049991,False
289,188.645712,295.052501,False
290,187.100553,295.145462,False
291,185.702038,295.207619,False
292,186.58579,295.15938,False
293,186.88414,295.202377,False
294,188.35321,295.16531,False
295,188.366101,295.134163,False
296,187.305519,295.115766,False
297,188.097878,295.0537,False
298,186.301624,295.106905,False
299,188.91388,295.157794,False
300,188.606595,295.229207,False
