epoch,train_loss,val_loss,best_model
1,8.812536,4.329623,True
2,4.271536,4.056603,True
3,3.781534,3.488572,True
4,3.533543,5.070322,False
5,3.311927,3.705234,False
6,3.064248,3.298169,True
7,2.911875,2.711103,True
8,2.887455,3.167315,False
9,2.718157,3.277972,False
10,2.600391,2.298104,True
11,2.525121,2.991399,False
12,2.476739,2.329936,False
13,2.35314,2.65319,False
14,2.297485,2.445592,False
15,2.180515,2.242791,True
16,2.150421,2.430603,False
