epoch,train_loss,val_loss,best_model
1,598.314454,369.534184,True
2,318.788351,305.390368,True
3,298.841259,330.604224,False
4,288.648864,279.585766,True
5,280.20508,331.434801,False
6,276.433123,311.901235,False
7,264.026641,301.366004,False
8,262.610795,308.768118,False
9,238.534632,309.98428,False
10,233.500633,271.238487,True
