epoch,train_loss,val_loss,best_model
1,68.751934,56.34593,True
2,39.491942,48.036581,True
3,35.323414,42.976443,True
4,32.839225,48.092652,False
5,31.021761,42.214677,True
6,29.458469,48.459243,False
7,28.057066,40.420393,True
8,27.079814,45.250867,False
9,26.040796,42.004672,False
10,23.915233,40.242457,True
11,23.101373,45.294907,False
12,22.416069,34.627331,True
13,22.270648,44.35282,False
14,21.621673,43.648928,False
15,20.679781,40.135648,False
