epoch,train_loss,val_loss,best_model
1,93.385922,71.016467,True
2,32.390583,44.662176,True
3,27.777991,41.718612,True
4,24.631895,40.290941,True
5,22.724614,52.546743,False
6,21.388155,40.289551,True
7,18.57761,42.638343,False
8,17.679697,34.773638,True
9,17.088134,43.380264,False
10,16.11653,46.226555,False
11,14.846422,39.118912,False
12,14.336877,44.145487,False
13,13.547319,40.937083,False
14,13.324744,45.390388,False
15,12.711221,36.978517,False
16,12.618896,40.55198,False
17,12.32117,42.069847,False
18,12.17165,36.214833,False
19,12.215643,41.027919,False
20,12.136998,37.35727,False
